"Index","TRSGX.Open","TRSGX.High","TRSGX.Low","TRSGX.Close","TRSGX.Volume","TRSGX.Adjusted"
2013-06-19,27.91,27.91,27.91,27.91,0,22.425944
2013-06-20,27.219999,27.219999,27.219999,27.219999,0,21.871522
2013-06-21,27.18,27.18,27.18,27.18,0,21.839383
2013-06-24,26.84,26.84,26.84,26.84,0,21.56619
2013-06-25,27.09,27.09,27.09,27.09,0,21.767067
2013-06-26,27.33,27.33,27.33,27.33,0,21.959909
2013-06-27,27.559999,27.559999,27.559999,27.559999,0,22.144716
2013-06-28,27.52,27.52,27.52,27.52,0,22.112576
2013-07-01,27.709999,27.709999,27.709999,27.709999,0,22.265242
2013-07-02,27.629999,27.629999,27.629999,27.629999,0,22.200961
2013-07-03,27.620001,27.620001,27.620001,27.620001,0,22.192927
2013-07-05,27.799999,27.799999,27.799999,27.799999,0,22.337558
2013-07-08,27.9,27.9,27.9,27.9,0,22.417909
2013-07-09,28.09,28.09,28.09,28.09,0,22.570576
2013-07-10,28.120001,28.120001,28.120001,28.120001,0,22.594682
2013-07-11,28.57,28.57,28.57,28.57,0,22.95626
2013-07-12,28.620001,28.620001,28.620001,28.620001,0,22.996437
2013-07-15,28.690001,28.690001,28.690001,28.690001,0,23.052682
2013-07-16,28.620001,28.620001,28.620001,28.620001,0,22.996437
2013-07-17,28.700001,28.700001,28.700001,28.700001,0,23.060717
2013-07-18,28.82,28.82,28.82,28.82,0,23.157138
2013-07-19,28.9,28.9,28.9,28.9,0,23.221418
2013-07-22,28.98,28.98,28.98,28.98,0,23.285699
2013-07-23,28.99,28.99,28.99,28.99,0,23.293734
2013-07-24,28.85,28.85,28.85,28.85,0,23.181243
2013-07-25,28.98,28.98,28.98,28.98,0,23.285699
2013-07-26,28.98,28.98,28.98,28.98,0,23.285699
2013-07-29,28.82,28.82,28.82,28.82,0,23.157138
2013-07-30,28.85,28.85,28.85,28.85,0,23.181243
2013-07-31,28.84,28.84,28.84,28.84,0,23.173208
2013-08-01,29.18,29.18,29.18,29.18,0,23.446401
2013-08-02,29.27,29.27,29.27,29.27,0,23.518717
2013-08-05,29.25,29.25,29.25,29.25,0,23.502647
2013-08-06,29.110001,29.110001,29.110001,29.110001,0,23.390156
2013-08-07,28.99,28.99,28.99,28.99,0,23.293734
2013-08-08,29.129999,29.129999,29.129999,29.129999,0,23.406225
2013-08-09,29.110001,29.110001,29.110001,29.110001,0,23.390156
2013-08-12,29.059999,29.059999,29.059999,29.059999,0,23.34998
2013-08-13,29.120001,29.120001,29.120001,29.120001,0,23.398191
2013-08-14,29.02,29.02,29.02,29.02,0,23.31784
2013-08-15,28.700001,28.700001,28.700001,28.700001,0,23.060717
2013-08-16,28.67,28.67,28.67,28.67,0,23.036612
2013-08-19,28.48,28.48,28.48,28.48,0,22.883944
2013-08-20,28.57,28.57,28.57,28.57,0,22.95626
2013-08-21,28.41,28.41,28.41,28.41,0,22.827699
2013-08-22,28.65,28.65,28.65,28.65,0,23.020541
2013-08-23,28.75,28.75,28.75,28.75,0,23.100892
2013-08-26,28.68,28.68,28.68,28.68,0,23.044647
2013-08-27,28.24,28.24,28.24,28.24,0,22.691102
2013-08-28,28.290001,28.290001,28.290001,28.290001,0,22.731279
2013-08-29,28.4,28.4,28.4,28.4,0,22.819664
2013-08-30,28.290001,28.290001,28.290001,28.290001,0,22.731279
2013-09-03,28.51,28.51,28.51,28.51,0,22.90805
2013-09-04,28.690001,28.690001,28.690001,28.690001,0,23.052682
2013-09-05,28.719999,28.719999,28.719999,28.719999,0,23.076786
2013-09-06,28.799999,28.799999,28.799999,28.799999,0,23.141067
2013-09-09,29.1,29.1,29.1,29.1,0,23.382121
2013-09-10,29.34,29.34,29.34,29.34,0,23.574963
2013-09-11,29.43,29.43,29.43,29.43,0,23.647279
2013-09-12,29.34,29.34,29.34,29.34,0,23.574963
2013-09-13,29.4,29.4,29.4,29.4,0,23.623173
2013-09-16,29.58,29.58,29.58,29.58,0,23.767805
2013-09-17,29.67,29.67,29.67,29.67,0,23.840121
2013-09-18,30.09,30.09,30.09,30.09,0,24.177595
2013-09-19,30.049999,30.049999,30.049999,30.049999,0,24.145454
2013-09-20,29.889999,29.889999,29.889999,29.889999,0,24.016892
2013-09-23,29.780001,29.780001,29.780001,29.780001,0,23.928507
2013-09-24,29.77,29.77,29.77,29.77,0,23.920472
2013-09-25,29.73,29.73,29.73,29.73,0,23.888331
2013-09-26,29.83,29.83,29.83,29.83,0,23.968682
2013-09-27,29.77,29.77,29.77,29.77,0,23.920472
2013-09-30,29.629999,29.629999,29.629999,29.629999,0,23.80798
2013-10-01,29.860001,29.860001,29.860001,29.860001,0,23.992788
2013-10-02,29.84,29.84,29.84,29.84,0,23.976717
2013-10-03,29.700001,29.700001,29.700001,29.700001,0,23.864227
2013-10-04,29.85,29.85,29.85,29.85,0,23.984753
2013-10-07,29.610001,29.610001,29.610001,29.610001,0,23.791911
2013-10-08,29.290001,29.290001,29.290001,29.290001,0,23.534788
2013-10-09,29.27,29.27,29.27,29.27,0,23.518717
2013-10-10,29.809999,29.809999,29.809999,29.809999,0,23.952612
2013-10-11,29.98,29.98,29.98,29.98,0,24.089208
2013-10-14,30.07,30.07,30.07,30.07,0,24.161524
2013-10-15,29.93,29.93,29.93,29.93,0,24.049033
2013-10-16,30.27,30.27,30.27,30.27,0,24.322227
2013-10-17,30.52,30.52,30.52,30.52,0,24.523104
2013-10-18,30.76,30.76,30.76,30.76,0,24.715946
2013-10-21,30.74,30.74,30.74,30.74,0,24.699876
2013-10-22,30.889999,30.889999,30.889999,30.889999,0,24.820402
2013-10-23,30.74,30.74,30.74,30.74,0,24.699876
2013-10-24,30.879999,30.879999,30.879999,30.879999,0,24.812366
2013-10-25,30.950001,30.950001,30.950001,30.950001,0,24.868613
2013-10-28,30.889999,30.889999,30.889999,30.889999,0,24.820402
2013-10-29,31.040001,31.040001,31.040001,31.040001,0,24.940929
2013-10-30,30.940001,30.940001,30.940001,30.940001,0,24.860578
2013-10-31,30.809999,30.809999,30.809999,30.809999,0,24.756121
2013-11-01,30.809999,30.809999,30.809999,30.809999,0,24.756121
2013-11-04,30.889999,30.889999,30.889999,30.889999,0,24.820402
2013-11-05,30.790001,30.790001,30.790001,30.790001,0,24.740052
2013-11-06,30.799999,30.799999,30.799999,30.799999,0,24.748086
2013-11-07,30.41,30.41,30.41,30.41,0,24.434718
2013-11-08,30.67,30.67,30.67,30.67,0,24.64363
2013-11-11,30.690001,30.690001,30.690001,30.690001,0,24.659701
2013-11-12,30.629999,30.629999,30.629999,30.629999,0,24.611489
2013-11-13,30.809999,30.809999,30.809999,30.809999,0,24.756121
2013-11-14,30.99,30.99,30.99,30.99,0,24.900753
2013-11-15,31.15,31.15,31.15,31.15,0,25.029314
2013-11-18,31.120001,31.120001,31.120001,31.120001,0,25.00521
2013-11-19,31.02,31.02,31.02,31.02,0,24.924859
2013-11-20,30.889999,30.889999,30.889999,30.889999,0,24.820402
2013-11-21,31.09,31.09,31.09,31.09,0,24.981104
2013-11-22,31.24,31.24,31.24,31.24,0,25.10163
2013-11-25,31.219999,31.219999,31.219999,31.219999,0,25.08556
2013-11-26,31.26,31.26,31.26,31.26,0,25.117701
2013-11-27,31.33,31.33,31.33,31.33,0,25.173946
2013-11-29,31.35,31.35,31.35,31.35,0,25.190017
2013-12-02,31.26,31.26,31.26,31.26,0,25.117701
2013-12-03,31.08,31.08,31.08,31.08,0,24.973069
2013-12-04,31.02,31.02,31.02,31.02,0,24.924859
2013-12-05,30.969999,30.969999,30.969999,30.969999,0,24.884682
2013-12-06,31.24,31.24,31.24,31.24,0,25.10163
2013-12-09,31.309999,31.309999,31.309999,31.309999,0,25.157876
2013-12-10,31.27,31.27,31.27,31.27,0,25.125736
2013-12-11,30.969999,30.969999,30.969999,30.969999,0,24.884682
2013-12-12,29.440001,29.440001,29.440001,29.440001,0,24.800443
2013-12-13,29.469999,29.469999,29.469999,29.469999,0,24.825714
2013-12-16,29.620001,29.620001,29.620001,29.620001,0,24.952076
2013-12-17,29.57,29.57,29.57,29.57,0,24.909955
2013-12-18,29.92,29.92,29.92,29.92,0,25.204798
2013-12-19,29.889999,29.889999,29.889999,29.889999,0,25.179525
2013-12-20,30.059999,30.059999,30.059999,30.059999,0,25.322734
2013-12-23,30.190001,30.190001,30.190001,30.190001,0,25.432248
2013-12-24,30.219999,30.219999,30.219999,30.219999,0,25.457519
2013-12-26,30.299999,30.299999,30.299999,30.299999,0,25.524911
2013-12-27,30.34,30.34,30.34,30.34,0,25.558608
2013-12-30,30.370001,30.370001,30.370001,30.370001,0,25.583881
2013-12-31,30.469999,30.469999,30.469999,30.469999,0,25.66812
2014-01-02,30.219999,30.219999,30.219999,30.219999,0,25.457519
2014-01-03,30.219999,30.219999,30.219999,30.219999,0,25.457519
2014-01-06,30.16,30.16,30.16,30.16,0,25.406975
2014-01-07,30.32,30.32,30.32,30.32,0,25.54176
2014-01-08,30.379999,30.379999,30.379999,30.379999,0,25.592304
2014-01-09,30.360001,30.360001,30.360001,30.360001,0,25.575457
2014-01-10,30.48,30.48,30.48,30.48,0,25.676545
2014-01-13,30.200001,30.200001,30.200001,30.200001,0,25.440672
2014-01-14,30.48,30.48,30.48,30.48,0,25.676545
2014-01-15,30.559999,30.559999,30.559999,30.559999,0,25.743937
2014-01-16,30.57,30.57,30.57,30.57,0,25.752361
2014-01-17,30.540001,30.540001,30.540001,30.540001,0,25.72709
2014-01-21,30.639999,30.639999,30.639999,30.639999,0,25.81133
2014-01-22,30.700001,30.700001,30.700001,30.700001,0,25.861875
2014-01-23,30.48,30.48,30.48,30.48,0,25.676545
2014-01-24,29.860001,29.860001,29.860001,29.860001,0,25.154254
2014-01-27,29.65,29.65,29.65,29.65,0,24.977347
2014-01-28,29.9,29.9,29.9,29.9,0,25.187949
2014-01-29,29.639999,29.639999,29.639999,29.639999,0,24.968923
2014-01-30,29.93,29.93,29.93,29.93,0,25.213222
2014-01-31,29.73,29.73,29.73,29.73,0,25.04474
2014-02-03,29.18,29.18,29.18,29.18,0,24.581417
2014-02-04,29.360001,29.360001,29.360001,29.360001,0,24.73305
2014-02-05,29.309999,29.309999,29.309999,29.309999,0,24.690929
2014-02-06,29.700001,29.700001,29.700001,29.700001,0,25.019469
2014-02-07,30.059999,30.059999,30.059999,30.059999,0,25.322734
2014-02-10,30.08,30.08,30.08,30.08,0,25.339582
2014-02-11,30.35,30.35,30.35,30.35,0,25.567033
2014-02-12,30.379999,30.379999,30.379999,30.379999,0,25.592304
2014-02-13,30.540001,30.540001,30.540001,30.540001,0,25.72709
2014-02-14,30.639999,30.639999,30.639999,30.639999,0,25.81133
2014-02-18,30.77,30.77,30.77,30.77,0,25.920843
2014-02-19,30.58,30.58,30.58,30.58,0,25.760786
2014-02-20,30.719999,30.719999,30.719999,30.719999,0,25.878722
2014-02-21,30.74,30.74,30.74,30.74,0,25.89557
2014-02-24,30.91,30.91,30.91,30.91,0,26.03878
2014-02-25,30.9,30.9,30.9,30.9,0,26.030355
2014-02-26,30.879999,30.879999,30.879999,30.879999,0,26.013507
2014-02-27,31,31,31,31,0,26.114596
2014-02-28,31.040001,31.040001,31.040001,31.040001,0,26.148293
2014-03-03,30.73,30.73,30.73,30.73,0,25.887146
2014-03-04,31.16,31.16,31.16,31.16,0,26.249381
2014-03-05,31.16,31.16,31.16,31.16,0,26.249381
2014-03-06,31.290001,31.290001,31.290001,31.290001,0,26.358895
2014-03-07,31.209999,31.209999,31.209999,31.209999,0,26.291501
2014-03-10,31.110001,31.110001,31.110001,31.110001,0,26.207262
2014-03-11,30.969999,30.969999,30.969999,30.969999,0,26.089324
2014-03-12,30.959999,30.959999,30.959999,30.959999,0,26.080899
2014-03-13,30.610001,30.610001,30.610001,30.610001,0,25.786058
2014-03-14,30.540001,30.540001,30.540001,30.540001,0,25.72709
2014-03-17,30.77,30.77,30.77,30.77,0,25.920843
2014-03-18,30.98,30.98,30.98,30.98,0,26.097748
2014-03-19,30.75,30.75,30.75,30.75,0,25.903995
2014-03-20,30.809999,30.809999,30.809999,30.809999,0,25.954539
2014-03-21,30.709999,30.709999,30.709999,30.709999,0,25.870298
2014-03-24,30.57,30.57,30.57,30.57,0,25.752361
2014-03-25,30.629999,30.629999,30.629999,30.629999,0,25.802905
2014-03-26,30.48,30.48,30.48,30.48,0,25.676545
2014-03-27,30.469999,30.469999,30.469999,30.469999,0,25.66812
2014-03-28,30.59,30.59,30.59,30.59,0,25.76921
2014-03-31,30.82,30.82,30.82,30.82,0,25.962963
2014-04-01,31.059999,31.059999,31.059999,31.059999,0,26.16514
2014-04-02,31.129999,31.129999,31.129999,31.129999,0,26.224108
2014-04-03,31.040001,31.040001,31.040001,31.040001,0,26.148293
2014-04-04,30.709999,30.709999,30.709999,30.709999,0,25.870298
2014-04-07,30.42,30.42,30.42,30.42,0,25.626001
2014-04-08,30.549999,30.549999,30.549999,30.549999,0,25.735513
2014-04-09,30.91,30.91,30.91,30.91,0,26.03878
2014-04-10,30.360001,30.360001,30.360001,30.360001,0,25.575457
2014-04-11,30.08,30.08,30.08,30.08,0,25.339582
2014-04-14,30.24,30.24,30.24,30.24,0,25.474367
2014-04-15,30.309999,30.309999,30.309999,30.309999,0,25.533335
2014-04-16,30.620001,30.620001,30.620001,30.620001,0,25.794483
2014-04-17,30.65,30.65,30.65,30.65,0,25.819754
2014-04-21,30.74,30.74,30.74,30.74,0,25.89557
2014-04-22,30.940001,30.940001,30.940001,30.940001,0,26.064052
2014-04-23,30.879999,30.879999,30.879999,30.879999,0,26.013507
2014-04-24,30.889999,30.889999,30.889999,30.889999,0,26.021931
2014-04-25,30.57,30.57,30.57,30.57,0,25.752361
2014-04-28,30.52,30.52,30.52,30.52,0,25.710242
2014-04-29,30.73,30.73,30.73,30.73,0,25.887146
2014-04-30,30.809999,30.809999,30.809999,30.809999,0,25.954539
2014-05-01,30.889999,30.889999,30.889999,30.889999,0,26.021931
2014-05-02,30.92,30.92,30.92,30.92,0,26.047204
2014-05-05,30.950001,30.950001,30.950001,30.950001,0,26.072477
2014-05-06,30.76,30.76,30.76,30.76,0,25.912419
2014-05-07,30.82,30.82,30.82,30.82,0,25.962963
2014-05-08,30.77,30.77,30.77,30.77,0,25.920843
2014-05-09,30.809999,30.809999,30.809999,30.809999,0,25.954539
2014-05-12,31.120001,31.120001,31.120001,31.120001,0,26.215686
2014-05-13,31.110001,31.110001,31.110001,31.110001,0,26.207262
2014-05-14,31.040001,31.040001,31.040001,31.040001,0,26.148293
2014-05-15,30.83,30.83,30.83,30.83,0,25.971387
2014-05-16,30.9,30.9,30.9,30.9,0,26.030355
2014-05-19,30.99,30.99,30.99,30.99,0,26.106172
2014-05-20,30.85,30.85,30.85,30.85,0,25.988236
2014-05-21,31.08,31.08,31.08,31.08,0,26.181989
2014-05-22,31.18,31.18,31.18,31.18,0,26.26623
2014-05-23,31.299999,31.299999,31.299999,31.299999,0,26.367318
2014-05-27,31.51,31.51,31.51,31.51,0,26.544224
2014-05-28,31.5,31.5,31.5,31.5,0,26.535799
2014-05-29,31.629999,31.629999,31.629999,31.629999,0,26.645312
2014-05-30,31.620001,31.620001,31.620001,31.620001,0,26.636889
2014-06-02,31.66,31.66,31.66,31.66,0,26.670584
2014-06-03,31.65,31.65,31.65,31.65,0,26.66216
2014-06-04,31.68,31.68,31.68,31.68,0,26.687433
2014-06-05,31.879999,31.879999,31.879999,31.879999,0,26.855913
2014-06-06,32.029999,32.029999,32.029999,32.029999,0,26.982274
2014-06-09,32.029999,32.029999,32.029999,32.029999,0,26.982274
2014-06-10,32.029999,32.029999,32.029999,32.029999,0,26.982274
2014-06-11,31.959999,31.959999,31.959999,31.959999,0,26.923306
2014-06-12,31.809999,31.809999,31.809999,31.809999,0,26.796945
2014-06-13,31.860001,31.860001,31.860001,31.860001,0,26.839066
2014-06-16,31.860001,31.860001,31.860001,31.860001,0,26.839066
2014-06-17,31.9,31.9,31.9,31.9,0,26.872762
2014-06-18,32.110001,32.110001,32.110001,32.110001,0,27.049668
2014-06-19,32.150002,32.150002,32.150002,32.150002,0,27.083365
2014-06-20,32.200001,32.200001,32.200001,32.200001,0,27.125485
2014-06-23,32.169998,32.169998,32.169998,32.169998,0,27.10021
2014-06-24,32,32,32,32,0,26.957003
2014-06-25,32.110001,32.110001,32.110001,32.110001,0,27.049668
2014-06-26,32.099998,32.099998,32.099998,32.099998,0,27.041242
2014-06-27,32.139999,32.139999,32.139999,32.139999,0,27.074939
2014-06-30,32.18,32.18,32.18,32.18,0,27.108636
2014-07-01,32.400002,32.400002,32.400002,32.400002,0,27.293966
2014-07-02,32.380001,32.380001,32.380001,32.380001,0,27.277118
2014-07-03,32.5,32.5,32.5,32.5,0,27.378206
2014-07-07,32.32,32.32,32.32,32.32,0,27.226572
2014-07-08,32.110001,32.110001,32.110001,32.110001,0,27.049668
2014-07-09,32.23,32.23,32.23,32.23,0,27.150756
2014-07-10,32.080002,32.080002,32.080002,32.080002,0,27.024397
2014-07-11,32.139999,32.139999,32.139999,32.139999,0,27.074939
2014-07-14,32.290001,32.290001,32.290001,32.290001,0,27.201301
2014-07-15,32.220001,32.220001,32.220001,32.220001,0,27.142333
2014-07-16,32.299999,32.299999,32.299999,32.299999,0,27.209724
2014-07-17,31.969999,31.969999,31.969999,31.969999,0,26.93173
2014-07-18,32.25,32.25,32.25,32.25,0,27.167604
2014-07-21,32.18,32.18,32.18,32.18,0,27.108636
2014-07-22,32.349998,32.349998,32.349998,32.349998,0,27.251844
2014-07-23,32.419998,32.419998,32.419998,32.419998,0,27.310812
2014-07-24,32.439999,32.439999,32.439999,32.439999,0,27.32766
2014-07-25,32.290001,32.290001,32.290001,32.290001,0,27.201301
2014-07-28,32.27,32.27,32.27,32.27,0,27.184453
2014-07-29,32.200001,32.200001,32.200001,32.200001,0,27.125485
2014-07-30,32.220001,32.220001,32.220001,32.220001,0,27.142333
2014-07-31,31.75,31.75,31.75,31.75,0,26.746401
2014-08-01,31.67,31.67,31.67,31.67,0,26.679009
2014-08-04,31.83,31.83,31.83,31.83,0,26.813793
2014-08-05,31.58,31.58,31.58,31.58,0,26.603192
2014-08-06,31.559999,31.559999,31.559999,31.559999,0,26.586343
2014-08-07,31.379999,31.379999,31.379999,31.379999,0,26.43471
2014-08-08,31.610001,31.610001,31.610001,31.610001,0,26.628465
2014-08-11,31.74,31.74,31.74,31.74,0,26.737977
2014-08-12,31.67,31.67,31.67,31.67,0,26.679009
2014-08-13,31.870001,31.870001,31.870001,31.870001,0,26.847491
2014-08-14,32,32,32,32,0,26.957003
2014-08-15,32.009998,32.009998,32.009998,32.009998,0,26.965425
2014-08-18,32.220001,32.220001,32.220001,32.220001,0,27.142333
2014-08-19,32.310001,32.310001,32.310001,32.310001,0,27.21815
2014-08-20,32.330002,32.330002,32.330002,32.330002,0,27.234998
2014-08-21,32.389999,32.389999,32.389999,32.389999,0,27.285541
2014-08-22,32.349998,32.349998,32.349998,32.349998,0,27.251844
2014-08-25,32.48,32.48,32.48,32.48,0,27.361357
2014-08-26,32.540001,32.540001,32.540001,32.540001,0,27.411903
2014-08-27,32.560001,32.560001,32.560001,32.560001,0,27.428751
2014-08-28,32.48,32.48,32.48,32.48,0,27.361357
2014-08-29,32.52,32.52,32.52,32.52,0,27.395054
2014-09-02,32.57,32.57,32.57,32.57,0,27.437174
2014-09-03,32.630001,32.630001,32.630001,32.630001,0,27.48772
2014-09-04,32.529999,32.529999,32.529999,32.529999,0,27.403477
2014-09-05,32.59,32.59,32.59,32.59,0,27.454023
2014-09-08,32.48,32.48,32.48,32.48,0,27.361357
2014-09-09,32.290001,32.290001,32.290001,32.290001,0,27.201301
2014-09-10,32.34,32.34,32.34,32.34,0,27.243421
2014-09-11,32.32,32.32,32.32,32.32,0,27.226572
2014-09-12,32.169998,32.169998,32.169998,32.169998,0,27.10021
2014-09-15,32.049999,32.049999,32.049999,32.049999,0,26.999122
2014-09-16,32.240002,32.240002,32.240002,32.240002,0,27.159182
2014-09-17,32.23,32.23,32.23,32.23,0,27.150756
2014-09-18,32.389999,32.389999,32.389999,32.389999,0,27.285541
2014-09-19,32.360001,32.360001,32.360001,32.360001,0,27.260269
2014-09-22,32.060001,32.060001,32.060001,32.060001,0,27.007548
2014-09-23,31.91,31.91,31.91,31.91,0,26.881186
2014-09-24,32.150002,32.150002,32.150002,32.150002,0,27.083365
2014-09-25,31.719999,31.719999,31.719999,31.719999,0,26.721128
2014-09-26,31.889999,31.889999,31.889999,31.889999,0,26.864337
2014-09-29,31.780001,31.780001,31.780001,31.780001,0,26.771674
2014-09-30,31.68,31.68,31.68,31.68,0,26.687433
2014-10-01,31.35,31.35,31.35,31.35,0,26.409439
2014-10-02,31.280001,31.280001,31.280001,31.280001,0,26.350471
2014-10-03,31.5,31.5,31.5,31.5,0,26.535799
2014-10-06,31.5,31.5,31.5,31.5,0,26.535799
2014-10-07,31.139999,31.139999,31.139999,31.139999,0,26.232533
2014-10-08,31.51,31.51,31.51,31.51,0,26.544224
2014-10-09,30.969999,30.969999,30.969999,30.969999,0,26.089324
2014-10-10,30.57,30.57,30.57,30.57,0,25.752361
2014-10-13,30.24,30.24,30.24,30.24,0,25.474367
2014-10-14,30.32,30.32,30.32,30.32,0,25.54176
2014-10-15,30.16,30.16,30.16,30.16,0,25.406975
2014-10-16,30.200001,30.200001,30.200001,30.200001,0,25.440672
2014-10-17,30.52,30.52,30.52,30.52,0,25.710242
2014-10-20,30.77,30.77,30.77,30.77,0,25.920843
2014-10-21,31.26,31.26,31.26,31.26,0,26.333622
2014-10-22,31.030001,31.030001,31.030001,31.030001,0,26.139869
2014-10-23,31.34,31.34,31.34,31.34,0,26.401015
2014-10-24,31.48,31.48,31.48,31.48,0,26.518951
2014-10-27,31.4,31.4,31.4,31.4,0,26.451559
2014-10-28,31.76,31.76,31.76,31.76,0,26.754825
2014-10-29,31.67,31.67,31.67,31.67,0,26.679009
2014-10-30,31.879999,31.879999,31.879999,31.879999,0,26.855913
2014-10-31,32.220001,32.220001,32.220001,32.220001,0,27.142333
2014-11-03,32.16,32.16,32.16,32.16,0,27.091788
2014-11-04,32.029999,32.029999,32.029999,32.029999,0,26.982274
2014-11-05,32.080002,32.080002,32.080002,32.080002,0,27.024397
2014-11-06,32.130001,32.130001,32.130001,32.130001,0,27.066516
2014-11-07,32.16,32.16,32.16,32.16,0,27.091788
2014-11-10,32.279999,32.279999,32.279999,32.279999,0,27.192875
2014-11-11,32.349998,32.349998,32.349998,32.349998,0,27.251844
2014-11-12,32.27,32.27,32.27,32.27,0,27.184453
2014-11-13,32.259998,32.259998,32.259998,32.259998,0,27.176027
2014-11-14,32.299999,32.299999,32.299999,32.299999,0,27.209724
2014-11-17,32.220001,32.220001,32.220001,32.220001,0,27.142333
2014-11-18,32.43,32.43,32.43,32.43,0,27.319238
2014-11-19,32.360001,32.360001,32.360001,32.360001,0,27.260269
2014-11-20,32.380001,32.380001,32.380001,32.380001,0,27.277118
2014-11-21,32.57,32.57,32.57,32.57,0,27.437174
2014-11-24,32.68,32.68,32.68,32.68,0,27.529839
2014-11-25,32.709999,32.709999,32.709999,32.709999,0,27.55511
2014-11-26,32.77,32.77,32.77,32.77,0,27.605656
2014-11-28,32.68,32.68,32.68,32.68,0,27.529839
2014-12-01,32.419998,32.419998,32.419998,32.419998,0,27.310812
2014-12-02,32.52,32.52,32.52,32.52,0,27.395054
2014-12-03,32.599998,32.599998,32.599998,32.599998,0,27.462445
2014-12-04,32.560001,32.560001,32.560001,32.560001,0,27.428751
2014-12-05,32.630001,32.630001,32.630001,32.630001,0,27.48772
2014-12-08,32.439999,32.439999,32.439999,32.439999,0,27.32766
2014-12-09,32.400002,32.400002,32.400002,32.400002,0,27.293966
2014-12-10,32.02,32.02,32.02,32.02,0,26.973851
2014-12-11,29.48,29.48,29.48,29.48,0,27.019679
2014-12-12,29.129999,29.129999,29.129999,29.129999,0,26.698888
2014-12-15,28.879999,28.879999,28.879999,28.879999,0,26.469753
2014-12-16,28.709999,28.709999,28.709999,28.709999,0,26.31394
2014-12-17,29.110001,29.110001,29.110001,29.110001,0,26.680559
2014-12-18,29.639999,29.639999,29.639999,29.639999,0,27.166325
2014-12-19,29.76,29.76,29.76,29.76,0,27.276311
2014-12-22,29.809999,29.809999,29.809999,29.809999,0,27.322138
2014-12-23,29.77,29.77,29.77,29.77,0,27.285477
2014-12-24,29.809999,29.809999,29.809999,29.809999,0,27.322138
2014-12-26,29.889999,29.889999,29.889999,29.889999,0,27.395461
2014-12-29,29.950001,29.950001,29.950001,29.950001,0,27.450455
2014-12-30,29.83,29.83,29.83,29.83,0,27.340469
2014-12-31,29.65,29.65,29.65,29.65,0,27.175491
2015-01-02,29.639999,29.639999,29.639999,29.639999,0,27.166325
2015-01-05,29.200001,29.200001,29.200001,29.200001,0,26.763048
2015-01-06,28.98,28.98,28.98,28.98,0,26.561407
2015-01-07,29.25,29.25,29.25,29.25,0,26.808874
2015-01-08,29.67,29.67,29.67,29.67,0,27.193822
2015-01-09,29.49,29.49,29.49,29.49,0,27.028844
2015-01-12,29.33,29.33,29.33,29.33,0,26.882198
2015-01-13,29.360001,29.360001,29.360001,29.360001,0,26.909694
2015-01-14,29.24,29.24,29.24,29.24,0,26.799709
2015-01-15,29.139999,29.139999,29.139999,29.139999,0,26.708054
2015-01-16,29.4,29.4,29.4,29.4,0,26.946355
2015-01-20,29.469999,29.469999,29.469999,29.469999,0,27.010513
2015-01-21,29.66,29.66,29.66,29.66,0,27.184657
2015-01-22,29.950001,29.950001,29.950001,29.950001,0,27.450455
2015-01-23,29.9,29.9,29.9,29.9,0,27.404627
2015-01-26,30.040001,30.040001,30.040001,30.040001,0,27.532944
2015-01-27,29.889999,29.889999,29.889999,29.889999,0,27.395461
2015-01-28,29.57,29.57,29.57,29.57,0,27.102168
2015-01-29,29.77,29.77,29.77,29.77,0,27.285477
2015-01-30,29.52,29.52,29.52,29.52,0,27.056341
2015-02-02,29.75,29.75,29.75,29.75,0,27.267146
2015-02-03,30.049999,30.049999,30.049999,30.049999,0,27.542108
2015-02-04,29.959999,29.959999,29.959999,29.959999,0,27.459619
2015-02-05,30.219999,30.219999,30.219999,30.219999,0,27.69792
2015-02-06,30.030001,30.030001,30.030001,30.030001,0,27.523778
2015-02-09,29.91,29.91,29.91,29.91,0,27.413792
2015-02-10,30.139999,30.139999,30.139999,30.139999,0,27.624597
2015-02-11,30.09,30.09,30.09,30.09,0,27.57877
2015-02-12,30.34,30.34,30.34,30.34,0,27.807906
2015-02-13,30.49,30.49,30.49,30.49,0,27.945387
2015-02-17,30.5,30.5,30.5,30.5,0,27.954553
2015-02-18,30.610001,30.610001,30.610001,30.610001,0,28.055373
2015-02-19,30.65,30.65,30.65,30.65,0,28.092034
2015-02-20,30.85,30.85,30.85,30.85,0,28.275343
2015-02-23,30.82,30.82,30.82,30.82,0,28.247846
2015-02-24,30.92,30.92,30.92,30.92,0,28.339501
2015-02-25,30.969999,30.969999,30.969999,30.969999,0,28.385327
2015-02-26,30.93,30.93,30.93,30.93,0,28.348666
2015-02-27,30.85,30.85,30.85,30.85,0,28.275343
2015-03-02,30.98,30.98,30.98,30.98,0,28.394493
2015-03-03,30.85,30.85,30.85,30.85,0,28.275343
2015-03-04,30.77,30.77,30.77,30.77,0,28.20202
2015-03-05,30.85,30.85,30.85,30.85,0,28.275343
2015-03-06,30.48,30.48,30.48,30.48,0,27.936221
2015-03-09,30.51,30.51,30.51,30.51,0,27.963718
2015-03-10,30.08,30.08,30.08,30.08,0,27.569605
2015-03-11,30.1,30.1,30.1,30.1,0,27.587936
2015-03-12,30.42,30.42,30.42,30.42,0,27.881229
