"Index","VGSTX.Open","VGSTX.High","VGSTX.Low","VGSTX.Close","VGSTX.Volume","VGSTX.Adjusted"
2011-12-16,18.719999,18.719999,18.719999,18.719999,0,15.192131
2011-12-19,18.59,18.59,18.59,18.59,0,15.086631
2011-12-20,18.91,18.91,18.91,18.91,0,15.346325
2011-12-21,18.860001,18.860001,18.860001,18.860001,0,15.305748
2011-12-22,18.98,18.98,18.98,18.98,0,15.403133
2011-12-23,19.040001,19.040001,19.040001,19.040001,0,15.451827
2011-12-27,19.059999,19.059999,19.059999,19.059999,0,15.468057
2011-12-28,18.93,18.93,18.93,18.93,0,15.362556
2011-12-29,18.75,18.75,18.75,18.75,0,15.480622
2011-12-30,18.73,18.73,18.73,18.73,0,15.464109
2012-01-03,18.969999,18.969999,18.969999,18.969999,0,15.662261
2012-01-04,18.93,18.93,18.93,18.93,0,15.629236
2012-01-05,18.91,18.91,18.91,18.91,0,15.612723
2012-01-06,18.889999,18.889999,18.889999,18.889999,0,15.59621
2012-01-09,18.93,18.93,18.93,18.93,0,15.629236
2012-01-10,19.07,19.07,19.07,19.07,0,15.744824
2012-01-11,19.1,19.1,19.1,19.1,0,15.769594
2012-01-12,19.16,19.16,19.16,19.16,0,15.819131
2012-01-13,19.1,19.1,19.1,19.1,0,15.769594
2012-01-17,19.200001,19.200001,19.200001,19.200001,0,15.852157
2012-01-18,19.360001,19.360001,19.360001,19.360001,0,15.984259
2012-01-19,19.43,19.43,19.43,19.43,0,16.042053
2012-01-20,19.41,19.41,19.41,19.41,0,16.02554
2012-01-23,19.43,19.43,19.43,19.43,0,16.042053
2012-01-24,19.440001,19.440001,19.440001,19.440001,0,16.050309
2012-01-25,19.549999,19.549999,19.549999,19.549999,0,16.141128
2012-01-26,19.540001,19.540001,19.540001,19.540001,0,16.132873
2012-01-27,19.58,19.58,19.58,19.58,0,16.165897
2012-01-30,19.530001,19.530001,19.530001,19.530001,0,16.124616
2012-01-31,19.57,19.57,19.57,19.57,0,16.157641
2012-02-01,19.719999,19.719999,19.719999,19.719999,0,16.281486
2012-02-02,19.75,19.75,19.75,19.75,0,16.306255
2012-02-03,19.93,19.93,19.93,19.93,0,16.454869
2012-02-06,19.92,19.92,19.92,19.92,0,16.446613
2012-02-07,19.93,19.93,19.93,19.93,0,16.454869
2012-02-08,19.969999,19.969999,19.969999,19.969999,0,16.487894
2012-02-09,19.98,19.98,19.98,19.98,0,16.49615
2012-02-10,19.879999,19.879999,19.879999,19.879999,0,16.413587
2012-02-13,19.99,19.99,19.99,19.99,0,16.504407
2012-02-14,19.98,19.98,19.98,19.98,0,16.49615
2012-02-15,19.950001,19.950001,19.950001,19.950001,0,16.471382
2012-02-16,20.08,20.08,20.08,20.08,0,16.578714
2012-02-17,20.1,20.1,20.1,20.1,0,16.595227
2012-02-21,20.08,20.08,20.08,20.08,0,16.578714
2012-02-22,20.07,20.07,20.07,20.07,0,16.570457
2012-02-23,20.139999,20.139999,20.139999,20.139999,0,16.628252
2012-02-24,20.190001,20.190001,20.190001,20.190001,0,16.669534
2012-02-27,20.200001,20.200001,20.200001,20.200001,0,16.677791
2012-02-28,20.27,20.27,20.27,20.27,0,16.735585
2012-02-29,20.18,20.18,20.18,20.18,0,16.661278
2012-03-01,20.27,20.27,20.27,20.27,0,16.735585
2012-03-02,20.219999,20.219999,20.219999,20.219999,0,16.694302
2012-03-05,20.129999,20.129999,20.129999,20.129999,0,16.619995
2012-03-06,19.870001,19.870001,19.870001,19.870001,0,16.405332
2012-03-07,19.969999,19.969999,19.969999,19.969999,0,16.487894
2012-03-08,20.139999,20.139999,20.139999,20.139999,0,16.628252
2012-03-09,20.17,20.17,20.17,20.17,0,16.653021
2012-03-12,20.139999,20.139999,20.139999,20.139999,0,16.628252
2012-03-13,20.34,20.34,20.34,20.34,0,16.793379
2012-03-14,20.24,20.24,20.24,20.24,0,16.710815
2012-03-15,20.34,20.34,20.34,20.34,0,16.793379
2012-03-16,20.389999,20.389999,20.389999,20.389999,0,16.83466
2012-03-19,20.41,20.41,20.41,20.41,0,16.851173
2012-03-20,20.32,20.32,20.32,20.32,0,16.776866
2012-03-21,20.34,20.34,20.34,20.34,0,16.793379
2012-03-22,20.24,20.24,20.24,20.24,0,16.710815
2012-03-23,20.309999,20.309999,20.309999,20.309999,0,16.768609
2012-03-26,20.5,20.5,20.5,20.5,0,16.92548
2012-03-27,20.469999,20.469999,20.469999,20.469999,0,16.90071
2012-03-28,20.389999,20.389999,20.389999,20.389999,0,16.83466
2012-03-29,20.360001,20.360001,20.360001,20.360001,0,16.809892
2012-03-30,20.389999,20.389999,20.389999,20.389999,0,16.83466
2012-04-02,20.52,20.52,20.52,20.52,0,16.941993
2012-04-03,20.4,20.4,20.4,20.4,0,16.842916
2012-04-04,20.219999,20.219999,20.219999,20.219999,0,16.694302
2012-04-05,20.23,20.23,20.23,20.23,0,16.702559
2012-04-09,20.16,20.16,20.16,20.16,0,16.644765
2012-04-10,19.93,19.93,19.93,19.93,0,16.454869
2012-04-11,20.02,20.02,20.02,20.02,0,16.529176
2012-04-12,20.219999,20.219999,20.219999,20.219999,0,16.694302
2012-04-13,20.07,20.07,20.07,20.07,0,16.570457
2012-04-16,20.07,20.07,20.07,20.07,0,16.570457
2012-04-17,20.25,20.25,20.25,20.25,0,16.719072
2012-04-18,20.200001,20.200001,20.200001,20.200001,0,16.677791
2012-04-19,20.16,20.16,20.16,20.16,0,16.644765
2012-04-20,20.18,20.18,20.18,20.18,0,16.661278
2012-04-23,20.040001,20.040001,20.040001,20.040001,0,16.545689
2012-04-24,20.059999,20.059999,20.059999,20.059999,0,16.562201
2012-04-25,20.209999,20.209999,20.209999,20.209999,0,16.686046
2012-04-26,20.32,20.32,20.32,20.32,0,16.776866
2012-04-27,20.370001,20.370001,20.370001,20.370001,0,16.818148
2012-04-30,20.33,20.33,20.33,20.33,0,16.785122
2012-05-01,20.370001,20.370001,20.370001,20.370001,0,16.818148
2012-05-02,20.360001,20.360001,20.360001,20.360001,0,16.809892
